timestamp,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2025-04-07 02:35:00,1586.35,1587.25,1573.04,1574.95,3769.4149,1743993599999,5947541.324323,17650.0,1775.2085,2801129.626122,0
2025-04-07 02:40:00,1574.93,1580.85,1574.88,1576.77,2218.9488,1743993899999,3502419.807981,10338.0,884.6396,1396179.696578,0
2025-04-07 02:45:00,1576.78,1585.46,1574.96,1584.31,1769.6892,1743994199999,2798924.442603,9550.0,1124.3824,1778858.697316,0
2025-04-07 02:50:00,1584.32,1587.35,1579.93,1580.57,2290.1128,1743994499999,3625874.975023,8361.0,964.3884,1527381.236602,0
2025-04-07 02:55:00,1580.57,1580.72,1575.0,1579.29,1446.9403,1743994799999,2282514.765843,8109.0,706.9744,1115242.297199,0
2025-04-07 03:00:00,1579.28,1582.69,1575.29,1578.79,1997.8809,1743995099999,3154409.307829,11082.0,874.1844,1380333.314913,0
2025-04-07 03:05:00,1578.79,1581.41,1576.67,1577.0,1461.4345,1743995399999,2307953.006074,7698.0,521.4675,823351.437111,0
2025-04-07 03:10:00,1577.0,1577.23,1568.67,1569.55,4637.5027,1743995699999,7287969.086846,13891.0,1935.0403,3040508.025135,0
2025-04-07 03:15:00,1569.55,1576.33,1565.52,1566.94,3734.1741,1743995999999,5872567.819696,14944.0,2001.8197,3148465.929035,0
2025-04-07 03:20:00,1566.93,1570.32,1562.88,1566.38,3790.5335,1743996299999,5937731.339906,20002.0,1873.7309,2935139.503367,0
2025-04-07 03:25:00,1566.39,1573.76,1563.76,1572.99,1844.5574,1743996599999,2894296.628792,13495.0,1019.9679,1600766.772535,0
2025-04-07 03:30:00,1572.99,1574.85,1558.88,1560.82,4644.403,1743996899999,7267493.307276,22203.0,1980.9114,3100659.080803,0
2025-04-07 03:35:00,1560.82,1561.3,1542.2,1548.86,10969.5567,1743997199999,17010207.480808,38371.0,4001.8477,6203649.668927,0
2025-04-07 03:40:00,1548.85,1554.63,1520.78,1528.21,28782.8563,1743997499999,44226236.024318,56152.0,14510.6962,22346520.815386,0
2025-04-07 03:45:00,1528.21,1541.37,1524.11,1539.55,13860.1773,1743997799999,21256522.203425,42645.0,7209.6737,11059840.801494,0
2025-04-07 03:50:00,1539.55,1543.21,1535.17,1542.57,5081.0339,1743998099999,7816613.331604,25464.0,2871.3242,4417437.07084,0
2025-04-07 03:55:00,1542.57,1544.67,1539.42,1543.69,7289.5534,1743998399999,11239578.93349,22416.0,5215.8394,8041922.376662,0
2025-04-07 04:00:00,1543.69,1552.38,1543.69,1552.38,6357.322,1743998699999,9846939.299774,18387.0,3252.3143,5035359.670469,0
2025-04-07 04:05:00,1552.38,1555.37,1540.75,1543.83,4179.4695,1743998999999,6469147.52227,22707.0,1764.1574,2731831.890219,0
2025-04-07 04:10:00,1543.79,1545.4,1534.0,1543.93,4493.5097,1743999299999,6917774.078868,24947.0,1889.235,2908510.458552,0
2025-04-07 04:15:00,1543.94,1547.76,1538.04,1545.11,3829.3487,1743999599999,5908139.639939,21655.0,1828.1633,2820438.077668,0
2025-04-07 04:20:00,1545.11,1559.13,1545.11,1551.44,5601.0933,1743999899999,8703878.897285,22741.0,3383.1664,5256362.611906,0
2025-04-07 04:25:00,1551.45,1555.28,1550.0,1553.41,3265.0719,1744000199999,5068819.653633,20768.0,1787.0652,2774236.371364,0
2025-04-07 04:30:00,1553.42,1556.0,1544.7,1550.89,4749.2987,1744000499999,7363649.633238,21821.0,2672.7846,4145161.096942,0
2025-04-07 04:35:00,1550.89,1552.59,1541.9,1544.22,3895.4515,1744000799999,6022472.635291,21164.0,2126.6147,3287923.92724,0
2025-04-07 04:40:00,1544.23,1544.23,1536.18,1538.33,4645.6754,1744001099999,7156331.287556,23168.0,2232.1444,3438273.773117,0
2025-04-07 04:45:00,1538.33,1545.4,1536.18,1537.17,3655.7691,1744001399999,5631950.544923,18029.0,2085.8983,3213744.229325,0
2025-04-07 04:50:00,1537.18,1542.22,1536.57,1540.75,4082.1025,1744001699999,6284038.803601,19426.0,2555.7773,3934340.799841,0
2025-04-07 04:55:00,1540.76,1551.15,1540.76,1548.39,8074.4702,1744001999999,12506307.057673,15377.0,1908.5516,2952986.008998,0
2025-04-07 05:00:00,1548.4,1555.28,1543.22,1545.49,4841.5015,1744002299999,7499074.196403,25795.0,2676.1171,4146581.829558,0
2025-04-07 05:05:00,1545.48,1547.68,1538.95,1544.83,3971.9746,1744002599999,6130696.826402,21491.0,1751.3891,2703153.473108,0
2025-04-07 05:10:00,1544.82,1556.91,1541.87,1550.5,7663.306,1744002899999,11905289.476604,18526.0,3477.9765,5401200.764489,0
2025-04-07 05:15:00,1550.51,1557.54,1544.58,1556.95,3634.8881,1744003199999,5640011.650529,18515.0,1982.8649,3076555.305576,0
2025-04-07 05:20:00,1556.96,1561.41,1552.35,1552.67,3513.6145,1744003499999,5468933.852081,16995.0,1721.7844,2679917.845456,0
2025-04-07 05:25:00,1552.67,1558.3,1549.72,1550.45,2314.0083,1744003799999,3594665.726203,14650.0,1448.3564,2250096.452194,0
2025-04-07 05:30:00,1550.46,1555.13,1546.23,1546.62,3886.3097,1744004099999,6028062.363627,16771.0,1306.2177,2025375.170233,0
2025-04-07 05:35:00,1546.63,1548.18,1541.5,1542.36,2323.374,1744004399999,3588837.432521,16103.0,999.7972,1544452.097921,0
2025-04-07 05:40:00,1542.37,1549.4,1541.68,1546.55,3130.4958,1744004699999,4837537.936453,16479.0,1984.8611,3066679.20724,0
2025-04-07 05:45:00,1546.55,1549.66,1538.18,1538.29,8904.4175,1744004999999,13722697.126747,17783.0,4117.6622,6344928.458139,0
2025-04-07 05:50:00,1538.29,1540.83,1536.62,1540.46,8591.7453,1744005299999,13224124.95199,16676.0,6801.9768,10469041.866727,0
2025-04-07 05:55:00,1540.45,1541.3,1537.18,1540.37,2488.7572,1744005599999,3830965.258038,13655.0,897.1758,1380945.461729,0
2025-04-07 06:00:00,1540.37,1552.67,1539.72,1547.92,5300.1277,1744005899999,8199656.298632,19375.0,2983.2078,4615382.372588,0
2025-04-07 06:05:00,1547.92,1551.29,1539.63,1540.65,3988.052,1744006199999,6161814.40046,15135.0,1634.765,2527573.668785,0
2025-04-07 06:10:00,1540.65,1544.79,1538.97,1540.59,2647.3761,1744006499999,4079686.566384,17515.0,1182.0669,1821413.804982,0
2025-04-07 06:15:00,1540.58,1542.4,1510.09,1518.01,24639.3849,1744006799999,37520896.054662,48454.0,9480.1161,14435511.227329,0
2025-04-07 06:20:00,1518.01,1522.92,1512.37,1515.52,11731.1965,1744007099999,17806217.387485,34283.0,5210.9901,7908799.211222,0
2025-04-07 06:25:00,1515.54,1518.54,1504.4,1507.93,19867.2617,1744007399999,29992501.431389,42832.0,8782.8283,13262437.439865,0
2025-04-07 06:30:00,1507.94,1510.6,1482.28,1489.53,41193.9522,1744007699999,61671760.532172,63006.0,14910.8253,22318920.634091,0
2025-04-07 06:35:00,1489.53,1497.45,1475.0,1486.61,44209.4517,1744007999999,65589001.033494,69695.0,19725.9598,29261789.758693,0
2025-04-07 06:40:00,1486.62,1490.19,1461.77,1468.71,27485.4173,1744008299999,40513409.964391,51236.0,12786.5622,18843607.251478,0
2025-04-07 06:45:00,1468.71,1476.67,1435.43,1457.49,56113.5155,1744008599999,81721091.363697,77758.0,23086.2144,33628593.580171,0
2025-04-07 06:50:00,1457.49,1464.21,1411.01,1425.13,38833.1585,1744008899999,55753379.092111,73516.0,17067.3613,24502697.989098,0
2025-04-07 06:55:00,1425.32,1440.95,1416.03,1431.29,59124.879,1744009199999,84530780.725865,71076.0,30176.8598,43137830.159412,0
2025-04-07 07:00:00,1431.45,1444.37,1431.23,1441.6,27838.1387,1744009499999,40038935.404114,49610.0,12268.8347,17643870.232622,0
2025-04-07 07:05:00,1441.72,1456.89,1439.27,1449.9,23498.2705,1744009799999,34068276.512286,49052.0,10420.0941,15103834.404972,0
2025-04-07 07:10:00,1449.89,1455.84,1441.84,1445.89,11627.1177,1744010099999,16839648.321747,37888.0,5737.2385,8309827.186271,0
2025-04-07 07:15:00,1445.9,1465.58,1445.36,1461.94,13446.3972,1744010399999,19553951.72925,38011.0,6615.8808,9626208.417863,0
2025-04-07 07:20:00,1461.87,1466.36,1457.63,1458.52,15491.7291,1744010699999,22651369.155568,35153.0,7831.1329,11452042.080636,0
2025-04-07 07:25:00,1458.52,1460.2,1450.51,1451.38,5648.0512,1744010999999,8220226.092659,23028.0,2734.9452,3981566.699488,0
2025-04-07 07:30:00,1451.38,1451.38,1443.83,1446.66,13826.637,1744011299999,20015157.645688,30045.0,8883.037,12859216.04512,0
2025-04-07 07:35:00,1446.67,1463.6,1444.12,1463.36,9816.8645,1744011599999,14276435.535882,28911.0,6280.3899,9131989.685736,0
2025-04-07 07:40:00,1463.36,1477.64,1462.72,1467.13,18713.8293,1744011899999,27514207.130152,33987.0,8242.453,12104065.77294,0
2025-04-07 07:45:00,1467.13,1468.88,1460.1,1463.27,7602.0674,1744012199999,11134136.78515,24505.0,3134.8189,4592232.69519,0
2025-04-07 07:50:00,1463.27,1463.28,1454.22,1457.03,5946.9038,1744012499999,8671260.286029,23453.0,2639.552,3847812.983085,0
2025-04-07 07:55:00,1457.03,1466.55,1456.07,1460.15,6029.0559,1744012799999,8817289.345914,22445.0,3287.2036,4806601.093526,0
2025-04-07 08:00:00,1460.15,1475.3,1455.63,1472.1,10320.9912,1744013099999,15129703.010929,32825.0,5559.0343,8144941.710992,0
2025-04-07 08:05:00,1472.09,1473.1,1463.38,1466.81,6237.8101,1744013399999,9161463.507041,25992.0,3492.0287,5128602.832357,0
2025-04-07 08:10:00,1466.79,1467.97,1460.51,1466.63,5568.606,1744013699999,8157790.594769,22489.0,2311.8651,3386338.317813,0
2025-04-07 08:15:00,1466.71,1484.26,1464.65,1483.65,7346.1111,1744013999999,10841794.242081,22524.0,4264.369,6293810.922426,0
2025-04-07 08:20:00,1483.64,1498.7,1481.73,1495.4,14774.8851,1744014299999,22019696.257827,40720.0,8780.869,13081378.334725,0
2025-04-07 08:25:00,1495.4,1495.85,1486.57,1490.2,6243.5709,1744014599999,9310133.045711,28602.0,3208.4791,4784215.621434,0
2025-04-07 08:30:00,1490.2,1494.33,1483.6,1494.25,5310.3715,1744014899999,7900348.433473,26436.0,2539.0652,3778607.645786,0
2025-04-07 08:35:00,1494.26,1506.88,1493.76,1497.09,13305.6085,1744015199999,19969407.293951,41942.0,7265.3185,10901863.420588,0
2025-04-07 08:40:00,1497.09,1511.32,1495.97,1506.02,15294.1909,1744015499999,23031137.50639,30763.0,6827.5256,10282539.157839,0
2025-04-07 08:45:00,1506.02,1510.0,1501.76,1501.94,6435.2853,1744015799999,9689891.554757,27672.0,3233.0136,4868518.227837,0
2025-04-07 08:50:00,1501.95,1502.01,1495.07,1497.48,16498.8125,1744016099999,24736058.408232,28453.0,8450.5319,12666983.682597,0
2025-04-07 08:55:00,1497.49,1503.24,1494.15,1495.94,4387.5677,1744016399999,6572583.851625,17473.0,1947.6302,2917733.083437,0
2025-04-07 09:00:00,1495.95,1502.62,1493.92,1498.36,4116.8588,1744016699999,6170378.577307,23025.0,2304.8987,3455161.664501,0
2025-04-07 09:05:00,1498.36,1498.52,1487.44,1492.46,4350.1956,1744016999999,6488737.17951,20706.0,1987.5231,2964385.491083,0
2025-04-07 09:10:00,1492.47,1493.89,1485.02,1485.28,3670.0418,1744017299999,5463398.570325,15151.0,1354.4984,2016895.14665,0
2025-04-07 09:15:00,1485.33,1486.28,1476.75,1476.9,4519.5805,1744017599999,6694447.611029,21109.0,1995.6939,2955405.378681,0
2025-04-07 09:20:00,1476.9,1488.83,1476.9,1485.95,4462.2242,1744017899999,6613485.494443,18958.0,2439.5996,3617052.736226,0
2025-04-07 09:25:00,1485.96,1498.73,1483.75,1494.22,4147.7648,1744018199999,6191090.92763,20988.0,2521.4552,3763350.450283,0
2025-04-07 09:30:00,1494.22,1498.71,1489.88,1495.45,3976.4586,1744018499999,5939997.604649,20714.0,1871.399,2796564.776297,0
2025-04-07 09:35:00,1495.45,1499.09,1492.33,1498.6,2380.7401,1744018799999,3560533.14667,18140.0,1509.1214,2257157.197107,0
2025-04-07 09:40:00,1498.61,1502.65,1497.63,1499.24,3333.9589,1744019099999,5002509.01707,16745.0,2101.4558,3153004.659543,0
2025-04-07 09:45:00,1499.25,1505.93,1494.52,1503.37,4650.0372,1744019399999,6971556.705973,19992.0,2168.0943,3253135.006426,0
2025-04-07 09:50:00,1503.37,1503.37,1491.32,1493.2,5046.0275,1744019699999,7553850.268141,23690.0,2656.2219,3977763.037863,0
2025-04-07 09:55:00,1493.2,1493.35,1481.5,1484.46,11730.8186,1744019999999,17424381.819651,23863.0,5779.5113,8582562.729686,0
2025-04-07 10:00:00,1484.45,1496.66,1481.95,1491.56,5029.1088,1744020299999,7489013.619029,26992.0,2976.1447,4430805.257096,0
2025-04-07 10:05:00,1491.56,1497.75,1490.55,1495.4,4519.4717,1744020599999,6754453.654936,22760.0,2465.9653,3685630.31058,0
2025-04-07 10:10:00,1495.4,1504.68,1494.51,1503.22,10655.1448,1744020899999,15982971.283209,24708.0,8574.3589,12860832.370396,0
2025-04-07 10:15:00,1503.22,1520.83,1502.55,1515.33,12905.2768,1744021199999,19529657.530402,36096.0,6737.4239,10194979.083634,0
2025-04-07 10:20:00,1515.33,1519.07,1508.16,1509.23,5939.6448,1744021499999,8983622.292374,22140.0,2827.1351,4276609.861956,0
2025-04-07 10:25:00,1509.23,1509.3,1501.84,1506.51,4828.9757,1744021799999,7268811.207171,21961.0,2124.7041,3197976.528206,0
2025-04-07 10:30:00,1506.5,1514.33,1502.91,1511.26,4821.4913,1744022099999,7271981.955427,21932.0,2749.4164,4147203.553022,0
2025-04-07 10:35:00,1511.26,1511.26,1488.61,1500.34,15333.7,1744022399999,22956499.47098,44281.0,7632.0065,11422772.762805,0
2025-04-07 10:40:00,1500.32,1503.74,1495.04,1502.39,4935.0889,1744022699999,7397814.597756,20985.0,3137.0235,4702723.630754,0
2025-04-07 10:45:00,1502.29,1504.32,1495.04,1495.18,3493.2962,1744022999999,5232369.694954,17511.0,1583.1768,2372138.67985,0
2025-04-07 10:50:00,1495.18,1499.99,1491.79,1493.29,3892.6277,1744023299999,5820826.23432,17245.0,1669.9117,2497149.933611,0
2025-04-07 10:55:00,1493.26,1493.26,1489.0,1491.35,3054.7515,1744023599999,4554320.274144,16146.0,1505.9262,2245102.020305,0
2025-04-07 11:00:00,1491.36,1499.97,1490.5,1499.8,3832.5628,1744023899999,5733738.228744,18290.0,2375.7095,3554344.879011,0
2025-04-07 11:05:00,1499.8,1503.95,1496.31,1501.75,2356.1229,1744024199999,3532916.460088,15165.0,1288.715,1932031.537963,0
2025-04-07 11:10:00,1501.76,1502.18,1493.37,1494.13,3134.5408,1744024499999,4693396.875484,13145.0,1581.9823,2368018.069346,0
2025-04-07 11:15:00,1494.13,1496.29,1490.2,1496.02,2828.8938,1744024799999,4224761.086233,15162.0,1117.7294,1669175.455469,0
2025-04-07 11:20:00,1496.02,1500.19,1493.3,1493.3,2204.6903,1744025099999,3300423.597637,13452.0,974.3995,1458627.834496,0
2025-04-07 11:25:00,1493.29,1497.99,1491.09,1494.68,2372.8435,1744025399999,3545252.529143,11097.0,1424.4487,2128289.015434,0
2025-04-07 11:30:00,1494.68,1495.6,1481.08,1485.51,6636.8837,1744025699999,9871183.747518,18305.0,2797.1318,4160876.317834,0
2025-04-07 11:35:00,1485.42,1485.82,1474.61,1481.79,7316.0748,1744025999999,10834924.563974,17933.0,3939.8572,5836709.339843,0
2025-04-07 11:40:00,1481.79,1485.17,1479.13,1480.18,3235.6799,1744026299999,4795945.19686,11463.0,1639.1149,2429677.046088,0
2025-04-07 11:45:00,1480.17,1482.17,1475.63,1477.11,3024.5214,1744026599999,4473072.693089,14418.0,1251.9038,1851563.550109,0
2025-04-07 11:50:00,1477.1,1483.52,1477.01,1481.75,2514.3112,1744026899999,3722841.848491,10441.0,1767.7845,2617869.739689,0
2025-04-07 11:55:00,1481.74,1484.87,1480.94,1483.11,2193.6648,1744027199999,3252461.357782,9400.0,1147.0631,1700693.725639,0
2025-04-07 12:00:00,1483.11,1489.04,1479.99,1485.67,4946.9621,1744027499999,7345049.267302,17934.0,2634.8984,3911653.069225,0
2025-04-07 12:05:00,1485.67,1485.86,1480.11,1480.86,2853.4781,1744027799999,4230897.508107,15234.0,1611.5546,2389568.740345,0
2025-04-07 12:10:00,1480.86,1485.7,1478.12,1485.62,2284.2996,1744028099999,3385539.618404,15003.0,1251.5436,1855103.183001,0
2025-04-07 12:15:00,1485.61,1488.38,1482.05,1482.39,3075.3751,1744028399999,4567302.380048,13877.0,1339.9165,1989813.468036,0
2025-04-07 12:20:00,1482.39,1490.55,1481.63,1490.17,3120.5048,1744028699999,4637871.754851,11705.0,1718.0569,2553283.365095,0
2025-04-07 12:25:00,1490.16,1519.89,1490.16,1517.53,15414.8472,1744028999999,23235134.339007,39474.0,8499.0933,12807619.451512,0
2025-04-07 12:30:00,1517.5,1524.41,1512.5,1512.75,19187.743,1744029299999,29117610.591586,37095.0,7905.4126,11996047.441107,0
2025-04-07 12:35:00,1512.74,1517.96,1506.34,1510.49,6510.3027,1744029599999,9846849.267326,24086.0,3294.0369,4982331.407483,0
2025-04-07 12:40:00,1510.49,1510.49,1504.27,1506.38,4984.4186,1744029899999,7511002.843373,16862.0,2250.8614,3391675.473069,0
2025-04-07 12:45:00,1506.37,1517.99,1498.0,1511.96,10276.3062,1744030199999,15484934.477208,25694.0,5326.5343,8026306.218204,0
2025-04-07 12:50:00,1511.95,1521.55,1511.55,1519.04,7897.9451,1744030499999,11985904.890644,26481.0,4407.7742,6689253.768737,0
2025-04-07 12:55:00,1519.05,1526.98,1518.08,1521.03,10745.8707,1744030799999,16353256.159776,23549.0,5982.5238,9103052.922448,0
2025-04-07 13:00:00,1521.02,1521.59,1515.42,1518.08,4091.4995,1744031099999,6213317.147285,20176.0,2082.8861,3162977.017885,0
2025-04-07 13:05:00,1518.08,1524.53,1509.78,1516.71,5528.59,1744031399999,8381590.017405,21653.0,2870.376,4351150.802591,0
2025-04-07 13:10:00,1516.72,1518.77,1512.01,1514.06,6597.0792,1744031699999,9993312.058802,17676.0,4177.6457,6328288.240777,0
2025-04-07 13:15:00,1514.21,1516.24,1507.28,1512.65,4892.8988,1744031999999,7392936.946452,13116.0,2992.0496,4520659.341081,0
2025-04-07 13:20:00,1512.65,1514.85,1506.72,1506.84,4137.5086,1744032299999,6251819.855373,13219.0,2282.5197,3449533.254446,0
2025-04-07 13:25:00,1506.84,1508.3,1501.95,1503.3,5120.1895,1744032599999,7703995.867956,17730.0,2511.1914,3778376.017211,0
2025-04-07 13:30:00,1503.3,1518.22,1494.95,1510.46,15055.2447,1744032899999,22714136.37784,36352.0,7983.2049,12042086.078852,0
2025-04-07 13:35:00,1510.53,1511.1,1493.86,1501.35,11314.4842,1744033199999,16978493.159505,37749.0,5845.2795,8771094.994507,0
2025-04-07 13:40:00,1501.29,1504.47,1487.19,1494.51,9509.6807,1744033499999,14225129.957732,29792.0,4213.4868,6302278.69732,0
2025-04-07 13:45:00,1494.5,1517.38,1489.91,1512.31,13425.2362,1744033799999,20227607.009181,37322.0,6999.7166,10546177.724148,0
2025-04-07 13:50:00,1512.31,1549.26,1510.92,1542.64,45921.9377,1744034099999,70682046.322722,69834.0,23856.2379,36705957.174462,0
2025-04-07 13:55:00,1542.65,1558.34,1538.25,1550.47,14717.3826,1744034399999,22782202.902075,41254.0,8205.6439,12703132.967922,0
2025-04-07 14:00:00,1550.46,1559.17,1539.19,1544.8,16399.8448,1744034699999,25377724.202533,43105.0,7681.0974,11880778.976718,0
2025-04-07 14:05:00,1544.83,1555.46,1543.02,1550.4,15112.9098,1744034999999,23408542.546186,36380.0,8176.6559,12664515.746646,0
2025-04-07 14:10:00,1550.39,1599.96,1549.61,1588.21,60962.296,1744035299999,96625896.353361,77631.0,30102.4528,47696686.643035,0
2025-04-07 14:15:00,1588.15,1639.0,1586.02,1604.03,75158.5352,1744035599999,121027102.811901,87469.0,41460.6054,66768821.147833,0
2025-04-07 14:20:00,1603.56,1604.57,1561.07,1567.99,71578.1971,1744035899999,113253154.214805,83691.0,33566.3668,53157625.316909,0
2025-04-07 14:25:00,1568.69,1585.52,1549.32,1558.3,36105.1317,1744036199999,56652948.391538,61773.0,16892.8673,26510796.97611,0
2025-04-07 14:30:00,1558.29,1595.0,1552.62,1557.24,37744.3609,1744036499999,59255505.488327,65444.0,19345.6199,30372910.144931,0
2025-04-07 14:35:00,1557.25,1567.79,1545.53,1549.22,32535.019,1744036799999,50598296.001649,54284.0,15923.3034,24761781.352449,0
2025-04-07 14:40:00,1549.01,1566.0,1547.83,1563.82,18750.2701,1744037099999,29197922.744351,40115.0,8722.054,13580097.671553,0
2025-04-07 14:45:00,1564.04,1570.58,1552.6,1564.12,20413.168,1744037399999,31868995.445195,42498.0,12148.5431,18963524.662422,0
2025-04-07 14:50:00,1564.12,1580.79,1562.37,1578.43,9857.5906,1744037699999,15493703.949976,27611.0,5519.3393,8675071.980118,0
2025-04-07 14:55:00,1578.44,1579.63,1564.96,1569.62,8590.8182,1744037999999,13488014.763564,23191.0,4495.8943,7056446.102906,0
2025-04-07 15:00:00,1569.64,1577.5,1566.28,1571.52,8513.3498,1744038299999,13389678.187137,22064.0,4460.1781,7015169.411494,0
2025-04-07 15:05:00,1571.51,1571.52,1553.75,1555.3,9327.083,1744038599999,14559110.668905,23750.0,4352.7992,6795965.615597,0
2025-04-07 15:10:00,1555.3,1569.8,1546.5,1549.35,15558.5107,1744038899999,24217465.817671,32011.0,7552.1842,11755242.032873,0
2025-04-07 15:15:00,1549.35,1555.91,1533.94,1553.28,31942.4012,1744039199999,49357926.631206,51730.0,15585.9948,24080252.116264,0
2025-04-07 15:20:00,1553.27,1559.65,1543.71,1544.49,8707.1434,1744039499999,13522805.16514,22375.0,4212.2324,6541352.223109,0
2025-04-07 15:25:00,1544.48,1550.29,1540.75,1542.48,6665.9999,1744039799999,10305201.876431,17438.0,3500.1041,5411200.739791,0
2025-04-07 15:30:00,1542.51,1555.97,1542.19,1551.84,7535.692,1744040099999,11675882.374267,19273.0,3984.7901,6175388.310744,0
2025-04-07 15:35:00,1551.84,1565.22,1551.73,1555.3,7787.9769,1744040399999,12140721.624026,20480.0,4198.0579,6544891.110807,0
2025-04-07 15:40:00,1555.27,1570.17,1553.83,1567.0,4776.9357,1744040699999,7474262.033055,17243.0,2548.3859,3987801.378062,0
2025-04-07 15:45:00,1566.91,1567.91,1558.37,1561.97,3539.1227,1744040999999,5531136.069932,13289.0,1500.641,2345237.910571,0
2025-04-07 15:50:00,1561.97,1567.0,1553.85,1555.1,4245.2869,1744041299999,6623657.108542,13238.0,2136.9236,3333847.54405,0
2025-04-07 15:55:00,1555.1,1561.56,1555.1,1556.56,2483.5848,1744041599999,3868793.376381,10944.0,1170.8145,1823680.679728,0
2025-04-07 16:00:00,1556.56,1556.85,1549.72,1554.38,3685.6397,1744041899999,5723439.935208,13673.0,1521.0234,2362130.285351,0
2025-04-07 16:05:00,1554.39,1554.63,1543.68,1550.34,5753.1879,1744042199999,8910523.137073,15768.0,3301.0773,5112790.960583,0
2025-04-07 16:10:00,1550.34,1552.66,1541.55,1551.19,5150.1671,1744042499999,7964551.708459,15464.0,2625.3047,4059409.42021,0
2025-04-07 16:15:00,1551.13,1553.99,1541.45,1547.27,4926.0531,1744042799999,7624455.736796,13597.0,1551.9717,2403867.044741,0
2025-04-07 16:20:00,1547.25,1548.41,1533.32,1541.78,6195.8166,1744043099999,9534368.722746,19142.0,2447.3883,3765720.17689,0
2025-04-07 16:25:00,1541.8,1551.01,1539.94,1549.59,5763.2911,1744043399999,8904635.321066,12983.0,2205.7936,3411420.054265,0
2025-04-07 16:30:00,1549.59,1557.61,1547.47,1554.16,2991.4988,1744043699999,4645932.90289,13453.0,1460.5726,2268511.141706,0
2025-04-07 16:35:00,1554.16,1555.18,1545.0,1545.48,3834.7932,1744043999999,5943420.806994,13318.0,1894.518,2936164.21807,0
2025-04-07 16:40:00,1545.48,1547.29,1536.31,1539.44,3266.8581,1744044299999,5033771.22859,13000.0,1515.2535,2334945.636738,0
2025-04-07 16:45:00,1539.43,1539.43,1529.44,1536.8,3368.7652,1744044599999,5170035.969291,12366.0,1403.5823,2153474.201056,0
2025-04-07 16:50:00,1536.87,1539.55,1533.06,1537.71,3057.1546,1744044899999,4695667.39698,10691.0,1645.7539,2527629.026764,0
2025-04-07 16:55:00,1537.72,1539.44,1526.0,1529.18,3866.2654,1744045199999,5921521.915919,11501.0,1723.5727,2638947.590125,0
2025-04-07 17:00:00,1529.18,1556.02,1529.17,1540.51,18599.7739,1744045499999,28761622.835765,35531.0,9817.1526,15175927.85751,0
2025-04-07 17:05:00,1540.55,1544.6,1535.8,1543.74,4748.2219,1744045799999,7311883.949717,17608.0,2364.5452,3641318.058158,0
2025-04-07 17:10:00,1543.9,1552.22,1540.45,1550.23,4506.8433,1744046099999,6963114.446756,14788.0,2270.3095,3507515.072397,0
2025-04-07 17:15:00,1550.24,1557.89,1547.58,1552.23,3889.6264,1744046399999,6040464.798184,14489.0,1915.8754,2975140.376693,0
2025-04-07 17:20:00,1552.23,1554.88,1547.37,1552.7,4528.3812,1744046699999,7024020.835405,12924.0,2058.4099,3193128.93381,0
2025-04-07 17:25:00,1552.5,1560.0,1549.59,1558.77,5089.7223,1744046999999,7909451.428618,11344.0,2794.3348,4342275.353366,0
